word,count
ATsGotYourBack,3
YesWeAreLive,1
weareallsarahjones,7
SacheenLittlefeather,1
IDontCare,1
itmakesmeunhappy,1
photowall,1
letitgotowin,1
Liveblog,10
ManicMonday,1
THEOSCARS,2
withabandinherhair,1
redbox,1
yummies,1
finoallafineforzajuventus,2
eveningwiththestars,1
Chivas,2
tradition,11
TOpoli,97
HOTT,1
theater,1
Follow2BeFollowed,3
VertigoForever,1
SolarNews,4
asosoncampus,3
thatbeachscene,2
talkfast,1
noshajodido,1
Megadegustacion,1
nextyearamy,1
GravitysAwards,1
KMFoscars,3
DASSIT,2
suitNtie,1
howtoseamlesslyblendvapidandstupid,1
LETSGOLEO,1
WatchingScandalNotOscars,1
Stargazing,1
incre,1
rapretweet,2
ListenJustTheTwoOfUsbyP9,2
RefCarpet,1
racisme,1
Lust,1
mihannodettochelaguardotutta,1
fuckyou,4
Barbie,3
stylethebump,4
AmericanHustleOverrated,1
GravityShouldaWon,1
PastelPink,42
glush,38
DesconectateDeLaGuarimba,1
badfeelings,1
BuyLOUDER,1
flippingchannels,1
real,12
youareperfect,1
LOrealProUS,2
partyatmyhouse,1
overused,1
read,1
Girls,15
bethmidler,2
digital,4
GilligansIsland,1
rcbshowchoir,2
givinggoodface,1
rebellife,1
GODINTHEBUILDING,1
andtheoscargoestoooo,2
NowListening,1
lady,4
littleboyspants,1
topoli,28
youmadeit,1
FoldTheMag,3
VernonicaMars,1
OscarforLeo,12
Show,14
iphone6,2
predictionchamp,1
JustKeepLiving,2
FuckItAll,1
ForeverLovePoitier,3
Shoa,2
Realidad,3
theguardianw,1
youthinkleonardodicapriowillgetanoscarthistime,1
ENews,11
TeamPucpto,1
pearlsliquorbar,1
newborn,1
soproudofmygirlIdina,1
Before,3
nopenopenope,1
bestactorinmyeyes,1
kvuesports,1
Pianeta,1
aftershow,2
teamangie,1
SelfieStyle,1
rage,3
ybcosmetics,1
FreedomVenezuela,1
TeamHathaway,2
ahhhhhh,1
Dubai1,2
GayIssues,6
Selfi,4
braintumorresearch,1
bigdata,3
hepatitis,1
dyinginlaughter,1
embellishments,1
winenight,1
Orcars2014,1
oscarson10,1
notselfie,2
vscocam,12
openfollow,6
filmproducers,1
INLOVE,2
PercyJackson,1
Ellenforpresident,2
starvingartist,1
instavid,1
IJustHadTo,1
Oscarbling,1
LagunaBeach,1
Ready,1
ellenthebest,2
ShotNews,4
RespectBelowTheLineWorkers,1
AwardsBingo,8
CriedAndDied,1
LoNuevo,2
MiQuiniela,1
ORDINARYLOVE,2
PrincessTiana,2
ElAmorMeQuedaGrande,1
friendship,4
ownedit,1
Holderness,1
appropriatepantlength,1
BrohersandSisters,2
castingby,1
chos,2
teamlongarms,1
FashionSmashion,13
evergreentweet,1
bestproductiondesign,1
YoungRepublicans,1
familytime,4
rollingdownthestairs,1
STEVEMCQUEEN,1
cantunsee,1
Inesperado,1
imihiapproved,1
ThankYouMaxForThatMarvelousIntro,1
LovelyPeople,1
Memories,3
xpressionsbyml,1
itsdead,1
DunDunDun,1
latenight,5
JenniferHudson,2
GagMeWithASpoon,1
TimeIsAFlatCircle,5
imabitch,1
heated,1
getyourgrillfixed,3
setdesign,3
hunks,1
fanart,7
pressroom,2
wearerootingforyou,1
Hotel,1
hunky,2
JusticefortheRedsintern,2
disneyworld,1
AllGoodz,2
sorelaxed,1
BestDamnOscarHostessEver,1
PoderesPsiquicos,1
ItWasPitchyDog,7
valencia,4
Weatherchannel,1
EXTRAordinarylove,1
immaculate,1
dipsomaniacs,1
Sadface,3
LaSalidaYA,12
Oscarforleo,1
loveyouJen,2
infinitodespresio,1
Okeii,1
thebeststylists,1
VoicePremiere,1
TaraLapinski,1
OscaramordazadoenVenezuela,2
RositasArmy,1
AskMarcella,1
YEAHIsaidit,1
oscarpoll,2
JustinBieberEnEspecialesTelehit,5
smokeythebearhat,1
idc,1
illini,1
comics,6
helpmenow,1
annettefunicello,1
LaraSpencer,5
marsinspain,1
IsRedCarpetAEuphemism,1
Iwillbethereoneday,1
Thepast,1
JadaPickettSmith,1
nogood,1
mindtalk,1
whatHappened,1
UKProblems,1
AlQueda,1
Razzie2014,1
maneenvy,1
AHORA,7
sales,2
ForzaRoma,1
JessicaRabbit,5
Historico,1
ombrejesus,1
nerd,16
ganadinero,1
ViendoEnTv,1
topnotchediting,1
ElTiempo,1
GoldenEvening,1
interiordesign,1
hugehat,1
cinematography,13
NoCredit,1
soglam,1
thisisembarrassing,1
PazAdentro,1
allislost,6
youdeservebetter,1
sherlocked,2
gambling,11
comunicadores,2
happyaslarry,1
OnlyOnTwitter,3
nonvincemai,1
thebesthostever,1
mysocialmediahq,1
delimiters,1
oscarbingo,14
BestAdaptedScreenplay,7
comeoutoftheclosetryanseacrest,1
FlappyBird,4
coverage,1
ellenselfie,18
prayforleo2014,2
RIPGDad,1
Advertising,1
PosVeoDeNuevo,1
MejorMontaje,3
Essay,1
OscarNATNT,27
gypsycurse,6
lickitup,1
fangirling,40
EllensSelifie,1
globeleza,14
Gypsy,3
sotouching,1
ukrayna,1
somuchfashion,1
liasophia,1
JustinaPelletier,2
leodontplaythat,1
transgirl,1
makingthatmoney,1
YaMiQue,1
anotherbestday,1
NImp,1
cutitout,1
ComidaDeGordas,2
INPerfectCano,3
gavity,2
Siguemeytesigo,3
photohog,1
SiLosOscarsFueranEnVenezuela,1
mascarastreaks,1
secretlynotsorry,1
truedective,1
torontoevent,1
starspangledWhitney,1
twelveyears,4
betchissues,6
jasonandolivia,1
KinkyBoots,6
HeyBoo,3
grandezza,1
AunQuieroQueSeaNoviaDeBradleyCooper,1
Beardwatch,1
wherehaveibeen,1
HeyBoy,1
nclpf,1
pizzaparty,131
ชอบๆ,1
SoICanBePartOfHistory,2
themen,1
ILoveTheInternet,1
QEPD,8
tootiredtodeal,1
ProudMoment,1
sonadorables,1
WorkIt,1
jcpenny,4
moniquelhuillier,2
동방신기,17
fiestalocasabadoalanoche,1
nomolestar,1
Midnight,1
Oscars2014ConOptimoVideoClub,2
bravii,1
PreggoProblems,1
fashionroyalty,4
mynewhome,1
EtalkCanada,1
HandsOffUkraine,3
bottsthetypanigga,1
goddamnyou,1
TopTrend,2
blackout,5
USAToday,1
YOURWRONG,1
Nairobiblue,24
bestduckinasupportingrole,19
everyoneelsegohome,1
TSA,2
NeedToGetOnIt,1
quemsabenaproxima,1
pinkkillingit,1
MiniCanQuotes,29
ISeeJenniferLawrenceWhisperingAboutHim,1
algunaspersonas,3
MarchMay24,1
WintersBone,1
SalvemosMexico,1
Louisiana,1
JoligudAPleno,1
HUH,1
Socceroos,1
Amazingacceptancespeech,1
garrone,1
behindert,3
ShitCassieSperrySays,1
TNToscars,10
Violeta,1
artistprobs,1
nevermether,1
baddestchick,1
ProudOfYou,1
RecycledTweet,1
ViolaDewis,1
47noway,1
potatochip,1
HLNoscarParty,1
INMEMORIAM,1
answers,1
Tradición,1
StayStrongLeo,8
ohverlycritical,1
OscarSnark,16
SimpsonsDidIt,1
strong,1
AdelaDazeem,8
bestanimatedfeature,10
ChewbaccaFitted,1
VenzTime,5
ahead,1
ombre,24
blueisthewarmestcolor,2
WFAAOscars,39
bestaccessory,1
ohdear,2
rickyrebel,1
heartbroken,12
BebitaDelTwitter,1
AwkwardCameraAngles,1
brasha,1
WorldRecordRetweet,1
LetsDoThis,3
Clarke,1
fantasticnotplastic,1
mindgasm,1
chunky,1
cascodalsonno,1
gobigred,1
ThatVoice,17
JakeTAustin,3
Trenord,1
Re,1
Worgen,1
TheNews,3
Afterparty,2
TeLoTengo,5
UvaldeTexas,1
fashiontabulous,1
GoodMorning,1
unions,4
theprincesslife,1
asosmiamiu,1
Mustsee,1
nearly4AM,1
ombrehair,3
algoparaHer,1
branjelina,1
hawkatheart,1
mojados,1
nosinmibottox,1
letskiss,1
blackcard,1
broke,1
lupitasheadband,1
Pineta,1
startdrinking,1
NowahsMinions,1
cutee,1
vp,1
JeMeSuisToujoursDemandéPourquoi,1
FbJam,2
MFFL,4
painting,1
aquelnoerayo,2
bestmoments,2
chevychase,1
goldenboy,1
FunnyPic,1
SOTN,1
SelfieCast,1
eventplannerdreams,1
jjnokidspolicy,1
HairandMakeup,1
f1,1
werecute,2
idontgetit,5
Pinkcopiona,1
teamcoco,1
OwnIt,2
pugproblems,1
thoselegsthough,1
betterchoices,1
hha,1
dressenvy,1
amialoser,1
ATXAlum,1
MacAlatini,1
ComeOnIreland,1
WIFTAOSCAR,1
ChupaGringosVzln,1
50YearsAgo,4
12YearsOSlavery,1
apocaliptico,1
ThoughBlueJasmine,1
worththewait,1
SOTU,3
infoRI,1
sneakerfiles,1
jaredlito,1
ft,1
fu,2
bochornopizza,1
fx,1
mostpopular,1
AltamiraSur,1
screenwriters,1
whataboutleo,1
unashamed,1
vaiLeoDiCaprio,1
fb,502
OmgGMO,5
fe,1
ff,35
Congratulatios,1
Syria,41
HarrisonFordsEaring,1
Syrie,7
ballinonabudget,1
JohnGreen,1
myfirsttweet,1
Whyaretheystanding,1
sabrinaferilli,1
cleansweep,3
sitthefuckdown,1
esunhecho,1
WeightLoss,2
slacking,2
TheydBeDiGornio,1
nfldweather,1
AudienceShade,14
sappy,1
ThatsHowWeDoIt,1
wildwood,1
Film,46
WearARibbonForSarah,2
WelcomeToLosVargas,3
Ouache,1
oscarthoughts,2
Malefica,1
Africans,4
KatharineHepburn,1
ReadingProblems,1
GoWithGravity,2
esteañosiganaleonardo,1
365Oscars,4
lovegabby,1
CalmDown,1
DeGeneres,20
OliviaNewtonJohn,1
alrighalrightalright,1
rihaw,1
viveletelechargementillegal,1
DecisionMaking,1
complex,1
NotWorking,1
Superstition,1
JuanDice,1
pancione,1
LeonardoDiCaprioForOscarForever,1
SpeedN7,2
OverHereRolling,8
DaHayell,1
thejuniverse,2
unfollowmenow,1
SMHVRLileHaftaIÇiTkibi,1
umno,2
EduardomteleSurMIENTE,1
tvtomyself,1
WHOOPWHOOP,1
WordsAreLife,1
SpikeJones,12
PremioÓscar,2
foot,1
badpuns,2
Punny,3
LeslieMann,3
RIPLeo,1
bucketfulloflife,1
yepshesaidthat,1
Suns,1
Aliens,2
samsungfail,1
estoydivina,1
سادي,2
Indian,27
ordinaryheroes,1
Cupcakes,1
ttrttpt,1
trailer,4
broadcastdreamin,1
rechazoalOscar,1
FamJam,1
oscarsiO,4
neil,1
cinetvymas,1
butreallythough,1
lovetoronto,1
fashionablylate,2
Zelda,1
TeamSorrentino,1
TeamMatthew,8
Minelli,3
kingthing,1
clumsyisthenewsexy,1
givemeaplungingneckline,1
oscarsio,4
DefineAmerican,1
yavancinco,1
suchacutie,1
teammathew,1
In_Tha_Mood,3
LosPremiosDeGravitySon,1
inmybackyard,1
ARTICLE,9
0scarForVenezuela,1
ass,3
WeSawYourBoobs,1
pun,1
asw,1
livingvicariously,1
No_Oscar_for_DiCaprio,1
timeline,2
puf,1
pug,7
RachelSmith,2
beautifulgirl,1
Elquesecansapierde,1
maturin,1
thechills,1
SweetSunshine,1
fallonmono,4
kholesmyfave,1
textit,1
IsABoss,1
TheMorningBuzz,2
yaaaassssgaga,1
redface,22
RedVelvet,1
dreamsarentmadetheyarewon,1
itsalllovetho,1
somewhereoverthrrainbow,1
fattytweet,1
ALIAS,3
Spring2014,3
staystrongLeo,2
ifidontgetaskedtoprom,1
clutzy,1
ProductionDesignAward,1
nosejobs,1
teamgracefaburry,1
maybejustaweebitlonger,1
leading,1
Respect,66
dis,1
virgin,1
OscarWTabarezEsPara,1
fvmagazine,1
networkingdontstop,1
Temptation,2
inadrunkenstupor,1
12AnosDeEsclavitud,34
TraxLAGEE,2
Themoreyouknow,2
OscarsenLaVereda,1
freakingdamnit,1
PobreLeoDiCaprio,1
Enews,4
BestsSelfieEver,1
WhatAmIDoingWithMyLife,1
GuardiansOfTheGalaxy,22
ThisJustIn,2
hangingwiththestars,1
ThoughtItWasSomeelse,1
hereshoping,2
Delts,1
annakendrik,1
s4magazine,1
bartulis,1
GottaWorshipHer,1
hottestdadever,1
Larry,1
wannaseeyouonabigscreen,1
PutABraOnGrandma,1
Delta,1
Kristen,4
amazingvoice,1
WOLFCOP,1
NoSchool,1
bridgesofmadisoncounty,1
BJJmeme,1
gettem,1
liveforawardshows,1
sm3317,1
KeepJesusOutOfMyOscars,1
yuri,2
jordan,3
KulinerYuk,1
sensitivemale,9
flattery,1
creamin,1
ผิดละ,1
Ellen4Oscars,1
Romance,4
AnkaraÜniversitesi,1
MillionWomenEndoMarch,1
snubbbed,1
esunmust,1
KenyanPride,2
Ijustwanttoseethedresses,1
VengaCuaron,1
CityOfAngels,1
lancomeredcarpet,23
PakoMenzar,1
kindle,13
BurmaCrimes,3
OscarTurkiyedeOlsaydı,2
FallonTonight,91
jwave,2
NotLetItGo,1
PizzaHutProblems,1
Osaposa,1
MuhammadAli,1
teamze,1
frustracion,1
Dispensen,1
WBD,1
innovativechoreography,1
WBC,1
boycottingoscars,1
susanwornick,1
bestmomentofthenight,1
karo,1
blackgirlilluminati,4
teamVAIN,8
soproblemi,1
selfiesparklysoulsaturday,1
bestline,1
oscarsworkout,1
buildasnowman,1
TheMorningShow,1
staph,2
convergencia,1
WorthMoreThanPharrellsHat,1
mecallaroncomoaCuarón,1
HighwayRobbery,1
SexInExchangeForTickets,1
20FeetFromStardom,137
Wickedjoke,1
nauseatingwankers,1
LGrandeBellezza,1
RootingForDavidBrownlow,1
quote,29
SorryLove,1
cryinggame,1
matchmadeinheaven,1
favnightoftheyear,1
lifeofhudson,2
GJMOscar,1
fashionconundrum,1
HollywoodShuffle,1
Picodulce,1
The,36
buyers,2
mejorDirector,1
CANADIANLOVE,1
whereswatson,1
AcademysAwards2014,1
workhard,1
reparto,1
Mommy,1
AcademyAwars,1
Redcarpethairteam,1
Belicosa555,2
TheAmericans,1
12YearsASlaveBestPictureOrYoureRacist,1
crushingtheheadband,1
AcademyAward,162
DIRECTVPLAY,1
goingforthegoldstatue,1
shoutout,3
alwayshavebeenalwayswillbe,1
phallacies,1
picadasgaláxias,1
emocion,4
thatsconfusing,1
sohilarious,1
alexsalmond,1
ENDTHENRA,1
girlfight,1
JUSTICIAPARALEO,1
Idid,1
Idie,3
drjones,1
supercomfortable,1
AutoTweet,10
copyright,3
rewriteplease,1
BuenEjemplo,11
lordhavemercy,1
100ReasonsToBeHappy,1
HAVEFAITH,1
OscarsEnMetrópolis,2
Masterpiece,4
Traffic,2
pretty,9
GoRaynon,1
VenezuelaSeHaceOir,2
famigghia,1
GetFamousOrDieTryin,1
sendmetoyourshow,1
nicepants,1
N24,7
MomOfAToddlerProblems,1
ZOKOscars,5
king,3
littleblackgirls,1
kot,9
bakedpotatobulldog,1
epicpic,1
ZacDivino,1
famous,16
tgkoscars,1
SoldadoDeRobert,2
LEOLAUGH,1
godsalrightalrightalright,1
workouts,1
thanksmrsnahum,1
ShoppingQueen,1
DontGetHypeDumbass,1
egit,1
yayme,1
ummmm,1
howoldarewe,1
teamRAYON,1
NYG,2
whynotliza,1
Evicii,1
sacrifices,1
IDIOTS,1
combover,3
Loveit,6
GoldenBoo,1
solidplans,1
Blonde,1
GoodTimeSoon,1
zamyrproblems,1
NatashaMOB,1
ThanksBette,2
perfectioninmyeyes,1
GENIAL,1
comlestimo,1
microsoft,1
Rize,1
SooHappy,1
Filmmusik,1
ojocuidao,18
SONHOOOMEUUU,1
vivalacoherencia,1
theusual,2
momlife,6
Zegna,1
Rescue,2
horrid,1
woz,1
Guarimba,2
youcare,1
wow,104
dramatics,1
TheFabFive,1
EmpowermentThroughEntertainment,1
woo,2
won,7
dapperdudes,1
oklaed,1
VIVAMEXICO,6
frenchoscarcoverage,1
madeforher,1
duplaa,1
HAPPYBIRTHDAYKARLA,69
BuenosDias,5
HaganmeElChingadoFavor,1
VMGuru,1
mentionedconstantly,1
jesucristocolega,1
PalomaDeTroya,1
EmpireAwards,1
RoboASally,1
ThoseToes,1
beautychat,1
aceventura,3
الارض_مش_كروية,1
ALLblackisbeautiful,1
Pharells,1
Haro,1
youownmethatphoto,1
QueenE,1
StephenMoyer,1
tooslow,1
Chorkle,1
WWEMoline,1
Fish,1
ColorfulAndBold,2
dailydrawing,1
OscarsOops,2
AlexApatoff,1
felloveragain,1
give_him_the_Oscar,1
webcamtoy,4
rareTwomblyreference,1
badgrammar,1
buzz,8
suspiro,1
ESPECTACULAR,1
buzr,1
thegirls,1
lizagonewild,1
aggiornatelegalleryplease,1
envidiaSana,1
WallStreetJournal,2
LosOscarEnTnt,1
oscarsmoscar,1
GWU,2
prayforelchapo,1
yourfunfactoftheday,1
likes,3
thatvoice,1
SabrinaLaBrujaAdolescente,1
marypics,1
ChapoGuzman,17
KiddingIHateMyself,1
IMAXonCampus,1
glitterismyfavoritecolor,1
MyFaves,2
iDie,1
KOAT,1
PleaseMakeItSoHollywood,1
CUMBERBATCHED,4
DictaduraenVenezuela,1
GovtOfPakistan,5
ghaflapic,1
notobehero,1
Thundersnow,1
shitciearasays,1
hernameisJULIAroberts,1
spiritbomb,1
AchievementInDirecting,2
SKINSREPRESENT,1
oscarhair,4
elsa,9
DomingoDeBesitosRicos,2
GovAwards,1
CuzObama,2
Tarantino4thewin,1
Polinistas,2
thanksactors,1
OscarsCope,1
Schadenfreude,1
budgetcuts,1
ihik,1
inspirationaltweet,1
Departed,1
sohappytonotbeworking,2
JordanCatalanoForever,9
TeamMaishaAsubuhi,2
texasproud,1
everyonebequietnow,1
publichealth,3
LaExtraño,1
Victorious,1
mariasbag,3
WomenLifestyle,1
LEGENDARY,2
gottawatchthatmovie,1
JuveOscars,1
starworld,1
Oscars14,70
sarcasam,1
EyeontheSparrow,1
voters,2
iputoneverythinginmycloset,1
overlooked,3
Alfombra,4
desain,1
onlineshopping,2
migueloenlososcars,1
SerChiefAndMayaMissingYou,4
AmericanDad,1
JGLoscar2014,1
terminator,1
24Horas,1
wheresclooney,1
thomaskeller,2
didshejustwintheoscars,1
epochtimes,1
redwinehelps,1
Libertad,4
GoIdina,1
GOODLUCKLEO,1
WWENetwork,19
USembassyinMne,2
BluePantsuit,1
cantgethomefastenough,1
Golpista,1
SmallBiz,2
mjnews,2
SharonOsbourne,1
partofoscarhistory,1
salmineo,2
Odessa,5
SimonCowell,1
ElPresidenteVence,3
ASOT650,1
ellenforpresident2016,1
italiancanchange,2
AdopcionEnVivo,5
newambition,1
ThisIsPurelyForLaughs,1
TryNotToCry,1
yapiredansvie,1
MissSimpatia,1
priceless,43
haunting,1
plugs,22
iamyourvoice,1
o2academy,1
LNPOscars,1
kalogasalah,1
aussiestyleicon,1
ribbonforsarah,33
powerfulwords,1
LIVEonKTVO,2
jijiji,1
flyig57,1
BernardHerrmann,1
itscomplicated,2
oscarsTO,4
LotionInTheBasket,1
MoreSparkles,1
Vivamexicocuarones,1
TwitterBattle,1
iFlacoJonas,3
bradleyslongarm,1
TheTanningOfAmerica,2
shecanactuallysing,1
TheWalkignDead,1
lazysundaythankyou,1
jongyu,1
theOscar2014,1
milkmoney,1
SOSMéxico,1
Fans,1
EsosíesDRAMA,1
JoseDavidElVendePremios,1
praying,4
PureMotivation,1
SayMyName,1
IronMan3,85
yesweseeyouboo,1
Iñárritu,1
moist,2
MoodStabilizer,1
guaranteed,1
Biased,1
fightsnotfinshed,1
ConferenciaDePaz,3
redcarpetoscars,1
GusBus,2
frozenbluray,1
MissKatMoon,2
transformation,2
ЛеонардоДикаприо,7
itbetterhappen,1
march,2
filmgeeksoscars,6
armedforces,1
AwardsSeason,4
sherlocktakeover,1
LoewsAtlanta,1
foodloversunite,1
StillKidding,1
blessedatwhatido,2
momfacebookhumor,1
kdrama,1
Difference,1
InstaGay,1
VoteAriana,127
PorSerLaMejor,1
dirtyhot,2
faultinourstars,1
OscarTribute,1
chivolubeski,1
firedup,1
actingasifimthere,1
génie,1
IFHeWinsAnOscar,1
whatAjoke,1
BlackGirlsrock,1
cateyteBlanchett,1
twitterhistory,3
SteveJacksonShow,1
colita,1
megustaelcine,1
medlidtgodvilje,1
lifestylenewtork,1
TONGO,1
AFIAWARDS,1
trends,106
michonne,1
SupesAppropes,1
hispanics,2
Razzie,6
trendy,4
Orvillicious,1
bcsm,2
billycrystal,4
inlovewithagirl,1
Pittsburgh,3
ValerieCherish,1
UnnecessaryExtraHashtag,1
Eternidad,1
ImNotGoingToCry,1
f3t,1
drivesafe,1
cremeegg,1
delima,1
PepsiMiniCans,1
barexpress,1
AngLee,1
SXSW,14
wealsoheartolive,1
wishiwereatthegrammys,1
BradComiendoEnLosOscars,1
comfycouch,1
processing,1
ithinkmytoeisbroken,1
advolumewatch,1
aerosmith,20
cinepol,1
OSCARS2014,604
OscarsFMA,53
nipancha,1
FonchoFilms,1
favofthenight,1
CBNOscars,16
faith,6
Scam,1
snoozecity,1
TNTBRASIL,8
Creer,1
WeWantBilbo,1
Catherine,3
PalJoey,1
UnAbleToFlaw,1
FruitvaleStationsnub,1
clumsyandawkward,1
OscarForTheHunt,1
Farándula,2
takemebacktohollywood,1
oscartntbr,1
HaveNotAgedADay,1
cambiadevestido,1
OOHH,1
GoodLuckJaredLeto,119
allaboutme,1
instalike,3
LifeDrama,1
nydailynews,2
savetheearth,1
SERGIOBUSQUEST,1
Gaga,13
OscarsAreRigged,1
beautyorbust,2
Torreon,1
WengerOut,1
Racing,1
ONEPLACE,1
Racine,1
danceswithwolves,1
NickAndZachLiveTweetTheOscars,1
prestige,1
oscarsdinner2014,1
Clasico,1
EpicOscarSelfie,1
OscarTrends,6
goodnighteveryone,2
calcinfaccia,1
SoleSelection,1
OSCARpo,2
MadeaGoesToGuantanamo,2
BigTimeRush,8
SINGING,1
rubyslippers,10
sizzle,1
mysocalledliferef,1
AgingGracefully,3
Nola,8
SeniorYear,1
wolfonwallstreet,2
Eurosnobs,1
senzaparole,1
liveonkomo,4
LoveTheOscars,1
DatedAudioTechReferences,1
thingsyoulearnfromtrendingtopics,1
lupitathiong,1
ThePrincessandtheFrog,1
cpOscarWatch,4
TeamSpikeJonze,1
tomuchgraity,1
ZDFheute,1
lozierglass,1
niggasdonemadeit,1
XloshermanosVENEZOLANOS,6
AmEx,1
heMusthavePreparedThatsickSpeech,2
youbettaqerq,1
saberelegir,1
Murray,1
someonegivehimanoscar,1
YASS,1
nohandwithremote,1
ohhellno,2
SkinnyWraps,1
EPIC,31
ecoscars,3
GirlSuperBowl,1
wesbiyasa,1
Chocolates,1
Tata,1
givecredittomiuccia,2
commentthatrocks,1
miasanmia,1
NHSChangeDay,3
JustForLaughs,38
LQnaYanDre,7
KIIS1065,2
traditional,1
TeamRon,2
boredme,1
Ushcar,1
LeoStayStrong,1
wedidntevenstartyet,1
TheEnd,3
AyTeamo,1
toomuchsurg,1
NoKidsPolicy,1
VivirTogether,1
tits,1
storagewars,1
warriorpride,1
federationsquare,1
Lames,1
iloveyousomuch,3
gravida,1
hungergames,8
0scar,2
gelatai,1
WrestleMania6,2
quinoa,1
WhoCares,6
MejorGuionOriginal,3
quémásquieren,1
liztenUp,2
iceicebaby,2
TenderQuotes,1
insweats,1
whoimwearing,2
traplord,1
OnPoint,3
jenifferlawarence,2
fabulousity,1
asusta,2
Oscar2014,5584
Oscar2015,2
radionz,1
ShesFlawless,1
Oscar2013,2
EnjoyTheLittleThings,1
whatisstudying,1
sleepygirl,1
wnbym3bradwanjewolivia,1
50SombrasDeGrey,6
ALLDAYSON,1
gq,1
laMadre,1
Brad,20
teenagelove,1
HablemosClaro,1
GetWithTheProgramHollywood,1
gf,2
Lara,12
SospecheDesdeUnPrincipio,1
talentedANDhandsome,1
farewells,1
Oscars2014conEllas,1
go,3
Sapucai,1
streampix,1
FashionScoops,2
lososcarsenrevistateen,1
anointed,1
awesomeFrance,1
loveloveloveher,2
wizard,2
Eminem,1
Cúcuta,1
besomebody,2
pennies,1
whitegirlproblems,2
styleicon,8
addamsfamily,1
toopopular,1
DougFord,1
elmejor,1
iwasthere,3
SlyMoviesOscars,1
writetalk,1
RIPDennisFarina,8
buycoolness,1
PEACE,2
ComeBacktotheFiveandDimeCatalano,1
votestoryofmylife,2
revolusión,1
YouAreNoLeo,1
AustinPowers,2
oscarfails,1
ECOscars,44
YAYSPIKEJONZE,2
JenniferLawence,1
posque,1
sonadores,1
petarda,1
كلمتين_ماتحب_تسمعهم,1
PrettyLittleLiars,6
AvcademyAwards,1
rushsnub,1
ukri,1
EdicionSonido,1
hippiesunited,1
safechoices,2
OscarsFacts,4
Spa,4
PuppyLove,1
BravoLolo,1
Whatisthis,1
dickjoke,1
Guerrero,6
technews,7
riyadh,2
longesthastagever,1
YouGot1Shot,1
ClutzyGirlsAreRealGirls,1
txst,3
UWlsc212,1
soybellisima,1
quehdpta,1
ArtKNB,2
ellenlove,1
anakHipster,1
postdivorcegloom,1
click,3
youtubetutorial,1
goodReads,1
cupcakes,10
sape,1
themanidiaries,11
sangria,1
NotFunny,2
R2D2,1
ended,1
Boys,1
howdoesshedoit,1
AndTheOscarGoesTo,22
904elite,1
ycc,1
everytweet,1
TeamYamita,81
Yougogirl,1
nakedOscars,1
injusticiasdelavida,1
leadnet,1
OscarCelebrityDeathPanel,1
newyork,5
faceit,3
Ahhhhhhh,1
SudanOdyssey,1
OscarNoTNT,6
Willleowin,1
Greek,2
SóParaOsFortes,1
superstarstatus,1
CantRememberToForgetYou,1
JaredLeto,2328
bloopers,1
vollsubversiv,1
BeyondAnimalWelfare,1
balécouille,11
knowyouraudience,1
coracao,1
MeMueroMuerta,1
BeritaDetik,1
SeGananTodo,1
DavidYurman,5
Stigma,2
buckscountyproud,1
hometownspecialty,1
ChiwetelEjiofor,60
replacedbyarobot,1
whatsappconfacebook,1
arresteddev,1
CrazyLove,1
LesboOscars,7
BossLady,1
Sorrynotsorry,1
fashionfailure,1
ElGranFan,1
KristinChenowith,1
RaiderNation,1
cloud,1
Pixar,13
Anecdótico,1
doubleyou,1
CuarónDiría,1
latism,40
salvandoalsoldadobarrera,1
nylo,1
LUPITA,58
TechCrunch,2
alicehair,1
sparklyoscars,3
samedoe,1
thatsimple,1
OscarnaCMK,98
gypped,1
Denmark,4
nobathroombreaks,1
benchmark,1
NameFail,1
RagingFire,7
MadeInMass,1
BestSupportingActress,107
TooSoonToCelebrateInSpanish,1
puntacana,1
Sci,1
TheatreCalgary,1
asaecon,1
pregnancyproblems,1
dancingdiva,1
HelenLasichanh,3
soypuromexicano,2
OrgulloDeFriki,1
spacejam,6
UCLA,4
icebeads,1
libresoy,3
moresimilarthandifferent,1
ActorsAwardingThemselvesThings,1
PanAm,1
thanksEllen,3
100happydaysinarow,1
2heures,1
protia,1
halloween,1
SoOver,6
FairyQueen,1
missingtheshow,1
Homemade,1
JKlivin,1
youyouyouyouarethewindbeneathmywings,1
protip,3
IAmSUPERAshamed,1
FavoriteLesbian,1
NHA,2
pearlsgonewrong,1
APPHOTOS,1
NHL,12
looksogood,1
verified,7
poetry,6
willretweet,1
SheDaBest,2
mispezzate,1
sexysunday,2
gogravity,1
ruletherunway,1
limosareHARDyall,1
BeTheChange,2
memorium,4
MomentoSelfiie,1
NoOverreaction,1
THEACADEMY,1
letsmakeaneffortnexttimeshallwe,1
violaDavis,1
camilaalves,8
nothingnew,1
PRNCoutureTO,2
RedDressGala,1
NRLTweetPOTY,1
fabulousness,1
JuliioMeqqaMundiial,1
officepool,1
EditorsChoice,2
woopie,1
DiariMLM,4
BMSTheOscars,4
Berazategui,1
spelling,1
WeKnowThat,1
BrushingMyShouldersOff,1
LLEVE,1
kristincavalleriwhyyyy,1
babycomethru,1
SAME,1
GiveDiCaprioAnOscar,1
AnthonyHayes,1
agenda,2
geekoscars,1
Osacrs,2
ohsfi,1
rednaisladies,2
makeupbyelan,1
necklaces,2
Cycling,1
likeseriously,2
